model_label,seed,tag,present
klprho0,7,kl_physical/pessimism_gap_mean,True
klprho0,7,kl_physical/pessimism_gap_p95,True
klprho0,7,kl_physical/implicit_kl_radius_mean,True
klprho0,7,kl_physical/implicit_kl_radius_p95,True
klprho0,7,kl_physical/worst_member_adversarial_weight_mean,True
klprho0,7,kl_physical/effective_num_dynamics_mean,True
klprho0,7,kl_physical/nominal_obs_max_abs_error,True
klprho0,7,kl_physical/nominal_reward_abs_error,True
klprho0,7,charts/SPS,True
klprho0,8,charts/episodic_return,True
klprho0,8,eval/episodic_return,True
klprho0,8,losses/qf_loss,True
klprho0,8,losses/actor_loss,True
klprho0,8,kl_physical/requested_radius,True
klprho0,8,kl_physical/effective_beta_median,False
klprho0,8,kl_physical/effective_beta_mean,False
klprho0,8,kl_physical/worst_case_saturation_fraction,True
klprho0,8,kl_physical/joint_return_std_across_dynamics,True
klprho0,8,kl_physical/reference_target_mean,True
klprho0,8,kl_physical/robust_target_mean,True
klprho0,8,kl_physical/worst_member_target_mean,True
klprho0,8,kl_physical/pessimism_gap_mean,True
klprho0,8,kl_physical/pessimism_gap_p95,True
klprho0,8,kl_physical/implicit_kl_radius_mean,True
klprho0,8,kl_physical/implicit_kl_radius_p95,True
klprho0,8,kl_physical/worst_member_adversarial_weight_mean,True
klprho0,8,kl_physical/effective_num_dynamics_mean,True
klprho0,8,kl_physical/nominal_obs_max_abs_error,True
klprho0,8,kl_physical/nominal_reward_abs_error,True
klprho0,8,charts/SPS,True
klprho0,9,charts/episodic_return,True
klprho0,9,eval/episodic_return,True
klprho0,9,losses/qf_loss,True
klprho0,9,losses/actor_loss,True
klprho0,9,kl_physical/requested_radius,True
klprho0,9,kl_physical/effective_beta_median,False
klprho0,9,kl_physical/effective_beta_mean,False
klprho0,9,kl_physical/worst_case_saturation_fraction,True
klprho0,9,kl_physical/joint_return_std_across_dynamics,True
klprho0,9,kl_physical/reference_target_mean,True
klprho0,9,kl_physical/robust_target_mean,True
klprho0,9,kl_physical/worst_member_target_mean,True
klprho0,9,kl_physical/pessimism_gap_mean,True
klprho0,9,kl_physical/pessimism_gap_p95,True
klprho0,9,kl_physical/implicit_kl_radius_mean,True
klprho0,9,kl_physical/implicit_kl_radius_p95,True
klprho0,9,kl_physical/worst_member_adversarial_weight_mean,True
klprho0,9,kl_physical/effective_num_dynamics_mean,True
klprho0,9,kl_physical/nominal_obs_max_abs_error,True
klprho0,9,kl_physical/nominal_reward_abs_error,True
klprho0,9,charts/SPS,True
klprho0p05,10,charts/episodic_return,True
klprho0p05,10,eval/episodic_return,True
klprho0p05,10,losses/qf_loss,True
klprho0p05,10,losses/actor_loss,True
klprho0p05,10,kl_physical/requested_radius,True
klprho0p05,10,kl_physical/effective_beta_median,True
klprho0p05,10,kl_physical/effective_beta_mean,True
klprho0p05,10,kl_physical/worst_case_saturation_fraction,True
klprho0p05,10,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,10,kl_physical/reference_target_mean,True
klprho0p05,10,kl_physical/robust_target_mean,True
klprho0p05,10,kl_physical/worst_member_target_mean,True
klprho0p05,10,kl_physical/pessimism_gap_mean,True
klprho0p05,10,kl_physical/pessimism_gap_p95,True
klprho0p05,10,kl_physical/implicit_kl_radius_mean,True
klprho0p05,10,kl_physical/implicit_kl_radius_p95,True
klprho0p05,10,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,10,kl_physical/effective_num_dynamics_mean,True
klprho0p05,10,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,10,kl_physical/nominal_reward_abs_error,True
klprho0p05,10,charts/SPS,True
klprho0p05,11,charts/episodic_return,True
klprho0p05,11,eval/episodic_return,True
klprho0p05,11,losses/qf_loss,True
klprho0p05,11,losses/actor_loss,True
klprho0p05,11,kl_physical/requested_radius,True
klprho0p05,11,kl_physical/effective_beta_median,True
klprho0p05,11,kl_physical/effective_beta_mean,True
klprho0p05,11,kl_physical/worst_case_saturation_fraction,True
klprho0p05,11,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,11,kl_physical/reference_target_mean,True
klprho0p05,11,kl_physical/robust_target_mean,True
klprho0p05,11,kl_physical/worst_member_target_mean,True
klprho0p05,11,kl_physical/pessimism_gap_mean,True
klprho0p05,11,kl_physical/pessimism_gap_p95,True
klprho0p05,11,kl_physical/implicit_kl_radius_mean,True
klprho0p05,11,kl_physical/implicit_kl_radius_p95,True
klprho0p05,11,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,11,kl_physical/effective_num_dynamics_mean,True
klprho0p05,11,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,11,kl_physical/nominal_reward_abs_error,True
klprho0p05,11,charts/SPS,True
klprho0p05,12,charts/episodic_return,True
klprho0p05,12,eval/episodic_return,True
klprho0p05,12,losses/qf_loss,True
klprho0p05,12,losses/actor_loss,True
klprho0p05,12,kl_physical/requested_radius,True
klprho0p05,12,kl_physical/effective_beta_median,True
klprho0p05,12,kl_physical/effective_beta_mean,True
klprho0p05,12,kl_physical/worst_case_saturation_fraction,True
klprho0p05,12,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,12,kl_physical/reference_target_mean,True
klprho0p05,12,kl_physical/robust_target_mean,True
klprho0p05,12,kl_physical/worst_member_target_mean,True
klprho0p05,12,kl_physical/pessimism_gap_mean,True
klprho0p05,12,kl_physical/pessimism_gap_p95,True
klprho0p05,12,kl_physical/implicit_kl_radius_mean,True
klprho0p05,12,kl_physical/implicit_kl_radius_p95,True
klprho0p05,12,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,12,kl_physical/effective_num_dynamics_mean,True
klprho0p05,12,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,12,kl_physical/nominal_reward_abs_error,True
klprho0p05,12,charts/SPS,True
klprho0p05,13,charts/episodic_return,True
klprho0p05,13,eval/episodic_return,True
klprho0p05,13,losses/qf_loss,True
klprho0p05,13,losses/actor_loss,True
klprho0p05,13,kl_physical/requested_radius,True
klprho0p05,13,kl_physical/effective_beta_median,True
klprho0p05,13,kl_physical/effective_beta_mean,True
klprho0p05,13,kl_physical/worst_case_saturation_fraction,True
klprho0p05,13,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,13,kl_physical/reference_target_mean,True
klprho0p05,13,kl_physical/robust_target_mean,True
klprho0p05,13,kl_physical/worst_member_target_mean,True
klprho0p05,13,kl_physical/pessimism_gap_mean,True
klprho0p05,13,kl_physical/pessimism_gap_p95,True
klprho0p05,13,kl_physical/implicit_kl_radius_mean,True
klprho0p05,13,kl_physical/implicit_kl_radius_p95,True
klprho0p05,13,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,13,kl_physical/effective_num_dynamics_mean,True
klprho0p05,13,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,13,kl_physical/nominal_reward_abs_error,True
klprho0p05,13,charts/SPS,True
klprho0p05,14,charts/episodic_return,True
klprho0p05,14,eval/episodic_return,True
klprho0p05,14,losses/qf_loss,True
klprho0p05,14,losses/actor_loss,True
klprho0p05,14,kl_physical/requested_radius,True
klprho0p05,14,kl_physical/effective_beta_median,True
klprho0p05,14,kl_physical/effective_beta_mean,True
klprho0p05,14,kl_physical/worst_case_saturation_fraction,True
klprho0p05,14,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,14,kl_physical/reference_target_mean,True
klprho0p05,14,kl_physical/robust_target_mean,True
klprho0p05,14,kl_physical/worst_member_target_mean,True
klprho0p05,14,kl_physical/pessimism_gap_mean,True
klprho0p05,14,kl_physical/pessimism_gap_p95,True
klprho0p05,14,kl_physical/implicit_kl_radius_mean,True
klprho0p05,14,kl_physical/implicit_kl_radius_p95,True
klprho0p05,14,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,14,kl_physical/effective_num_dynamics_mean,True
klprho0p05,14,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,14,kl_physical/nominal_reward_abs_error,True
klprho0p05,14,charts/SPS,True
klprho0p05,15,charts/episodic_return,True
klprho0p05,15,eval/episodic_return,True
klprho0p05,15,losses/qf_loss,True
klprho0p05,15,losses/actor_loss,True
klprho0p05,15,kl_physical/requested_radius,True
klprho0p05,15,kl_physical/effective_beta_median,True
klprho0p05,15,kl_physical/effective_beta_mean,True
klprho0p05,15,kl_physical/worst_case_saturation_fraction,True
klprho0p05,15,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,15,kl_physical/reference_target_mean,True
klprho0p05,15,kl_physical/robust_target_mean,True
klprho0p05,15,kl_physical/worst_member_target_mean,True
klprho0p05,15,kl_physical/pessimism_gap_mean,True
klprho0p05,15,kl_physical/pessimism_gap_p95,True
klprho0p05,15,kl_physical/implicit_kl_radius_mean,True
klprho0p05,15,kl_physical/implicit_kl_radius_p95,True
klprho0p05,15,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,15,kl_physical/effective_num_dynamics_mean,True
klprho0p05,15,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,15,kl_physical/nominal_reward_abs_error,True
klprho0p05,15,charts/SPS,True
klprho0p05,16,charts/episodic_return,True
klprho0p05,16,eval/episodic_return,True
klprho0p05,16,losses/qf_loss,True
klprho0p05,16,losses/actor_loss,True
klprho0p05,16,kl_physical/requested_radius,True
klprho0p05,16,kl_physical/effective_beta_median,True
klprho0p05,16,kl_physical/effective_beta_mean,True
klprho0p05,16,kl_physical/worst_case_saturation_fraction,True
klprho0p05,16,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,16,kl_physical/reference_target_mean,True
klprho0p05,16,kl_physical/robust_target_mean,True
klprho0p05,16,kl_physical/worst_member_target_mean,True
klprho0p05,16,kl_physical/pessimism_gap_mean,True
klprho0p05,16,kl_physical/pessimism_gap_p95,True
klprho0p05,16,kl_physical/implicit_kl_radius_mean,True
klprho0p05,16,kl_physical/implicit_kl_radius_p95,True
klprho0p05,16,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,16,kl_physical/effective_num_dynamics_mean,True
klprho0p05,16,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,16,kl_physical/nominal_reward_abs_error,True
klprho0p05,16,charts/SPS,True
klprho0p05,17,charts/episodic_return,True
klprho0p05,17,eval/episodic_return,True
klprho0p05,17,losses/qf_loss,True
klprho0p05,17,losses/actor_loss,True
klprho0p05,17,kl_physical/requested_radius,True
klprho0p05,17,kl_physical/effective_beta_median,True
klprho0p05,17,kl_physical/effective_beta_mean,True
klprho0p05,17,kl_physical/worst_case_saturation_fraction,True
klprho0p05,17,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,17,kl_physical/reference_target_mean,True
klprho0p05,17,kl_physical/robust_target_mean,True
klprho0p05,17,kl_physical/worst_member_target_mean,True
klprho0p05,17,kl_physical/pessimism_gap_mean,True
klprho0p05,17,kl_physical/pessimism_gap_p95,True
klprho0p05,17,kl_physical/implicit_kl_radius_mean,True
klprho0p05,17,kl_physical/implicit_kl_radius_p95,True
klprho0p05,17,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,17,kl_physical/effective_num_dynamics_mean,True
klprho0p05,17,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,17,kl_physical/nominal_reward_abs_error,True
klprho0p05,17,charts/SPS,True
klprho0p05,18,charts/episodic_return,True
klprho0p05,18,eval/episodic_return,True
klprho0p05,18,losses/qf_loss,True
klprho0p05,18,losses/actor_loss,True
klprho0p05,18,kl_physical/requested_radius,True
klprho0p05,18,kl_physical/effective_beta_median,True
klprho0p05,18,kl_physical/effective_beta_mean,True
klprho0p05,18,kl_physical/worst_case_saturation_fraction,True
klprho0p05,18,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,18,kl_physical/reference_target_mean,True
klprho0p05,18,kl_physical/robust_target_mean,True
klprho0p05,18,kl_physical/worst_member_target_mean,True
klprho0p05,18,kl_physical/pessimism_gap_mean,True
klprho0p05,18,kl_physical/pessimism_gap_p95,True
klprho0p05,18,kl_physical/implicit_kl_radius_mean,True
klprho0p05,18,kl_physical/implicit_kl_radius_p95,True
klprho0p05,18,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,18,kl_physical/effective_num_dynamics_mean,True
klprho0p05,18,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,18,kl_physical/nominal_reward_abs_error,True
klprho0p05,18,charts/SPS,True
klprho0p05,19,charts/episodic_return,True
klprho0p05,19,eval/episodic_return,True
klprho0p05,19,losses/qf_loss,True
klprho0p05,19,losses/actor_loss,True
klprho0p05,19,kl_physical/requested_radius,True
klprho0p05,19,kl_physical/effective_beta_median,True
klprho0p05,19,kl_physical/effective_beta_mean,True
klprho0p05,19,kl_physical/worst_case_saturation_fraction,True
klprho0p05,19,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,19,kl_physical/reference_target_mean,True
klprho0p05,19,kl_physical/robust_target_mean,True
klprho0p05,19,kl_physical/worst_member_target_mean,True
klprho0p05,19,kl_physical/pessimism_gap_mean,True
klprho0p05,19,kl_physical/pessimism_gap_p95,True
klprho0p05,19,kl_physical/implicit_kl_radius_mean,True
klprho0p05,19,kl_physical/implicit_kl_radius_p95,True
klprho0p05,19,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,19,kl_physical/effective_num_dynamics_mean,True
klprho0p05,19,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,19,kl_physical/nominal_reward_abs_error,True
klprho0p05,19,charts/SPS,True
klprho0p05,20,charts/episodic_return,True
klprho0p05,20,eval/episodic_return,True
klprho0p05,20,losses/qf_loss,True
klprho0p05,20,losses/actor_loss,True
klprho0p05,20,kl_physical/requested_radius,True
klprho0p05,20,kl_physical/effective_beta_median,True
klprho0p05,20,kl_physical/effective_beta_mean,True
klprho0p05,20,kl_physical/worst_case_saturation_fraction,True
klprho0p05,20,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,20,kl_physical/reference_target_mean,True
klprho0p05,20,kl_physical/robust_target_mean,True
klprho0p05,20,kl_physical/worst_member_target_mean,True
klprho0p05,20,kl_physical/pessimism_gap_mean,True
klprho0p05,20,kl_physical/pessimism_gap_p95,True
klprho0p05,20,kl_physical/implicit_kl_radius_mean,True
klprho0p05,20,kl_physical/implicit_kl_radius_p95,True
klprho0p05,20,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,20,kl_physical/effective_num_dynamics_mean,True
klprho0p05,20,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,20,kl_physical/nominal_reward_abs_error,True
klprho0p05,20,charts/SPS,True
klprho0p05,21,charts/episodic_return,True
klprho0p05,21,eval/episodic_return,True
klprho0p05,21,losses/qf_loss,True
klprho0p05,21,losses/actor_loss,True
klprho0p05,21,kl_physical/requested_radius,True
klprho0p05,21,kl_physical/effective_beta_median,True
klprho0p05,21,kl_physical/effective_beta_mean,True
klprho0p05,21,kl_physical/worst_case_saturation_fraction,True
klprho0p05,21,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,21,kl_physical/reference_target_mean,True
klprho0p05,21,kl_physical/robust_target_mean,True
klprho0p05,21,kl_physical/worst_member_target_mean,True
klprho0p05,21,kl_physical/pessimism_gap_mean,True
klprho0p05,21,kl_physical/pessimism_gap_p95,True
klprho0p05,21,kl_physical/implicit_kl_radius_mean,True
klprho0p05,21,kl_physical/implicit_kl_radius_p95,True
klprho0p05,21,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,21,kl_physical/effective_num_dynamics_mean,True
klprho0p05,21,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,21,kl_physical/nominal_reward_abs_error,True
klprho0p05,21,charts/SPS,True
klprho0p05,22,charts/episodic_return,True
klprho0p05,22,eval/episodic_return,True
klprho0p05,22,losses/qf_loss,True
klprho0p05,22,losses/actor_loss,True
klprho0p05,22,kl_physical/requested_radius,True
klprho0p05,22,kl_physical/effective_beta_median,True
klprho0p05,22,kl_physical/effective_beta_mean,True
klprho0p05,22,kl_physical/worst_case_saturation_fraction,True
klprho0p05,22,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,22,kl_physical/reference_target_mean,True
klprho0p05,22,kl_physical/robust_target_mean,True
klprho0p05,22,kl_physical/worst_member_target_mean,True
klprho0p05,22,kl_physical/pessimism_gap_mean,True
klprho0p05,22,kl_physical/pessimism_gap_p95,True
klprho0p05,22,kl_physical/implicit_kl_radius_mean,True
klprho0p05,22,kl_physical/implicit_kl_radius_p95,True
klprho0p05,22,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,22,kl_physical/effective_num_dynamics_mean,True
klprho0p05,22,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,22,kl_physical/nominal_reward_abs_error,True
klprho0p05,22,charts/SPS,True
klprho0p05,23,charts/episodic_return,True
klprho0p05,23,eval/episodic_return,True
klprho0p05,23,losses/qf_loss,True
klprho0p05,23,losses/actor_loss,True
klprho0p05,23,kl_physical/requested_radius,True
klprho0p05,23,kl_physical/effective_beta_median,True
klprho0p05,23,kl_physical/effective_beta_mean,True
klprho0p05,23,kl_physical/worst_case_saturation_fraction,True
klprho0p05,23,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,23,kl_physical/reference_target_mean,True
klprho0p05,23,kl_physical/robust_target_mean,True
klprho0p05,23,kl_physical/worst_member_target_mean,True
klprho0p05,23,kl_physical/pessimism_gap_mean,True
klprho0p05,23,kl_physical/pessimism_gap_p95,True
klprho0p05,23,kl_physical/implicit_kl_radius_mean,True
klprho0p05,23,kl_physical/implicit_kl_radius_p95,True
klprho0p05,23,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,23,kl_physical/effective_num_dynamics_mean,True
klprho0p05,23,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,23,kl_physical/nominal_reward_abs_error,True
klprho0p05,23,charts/SPS,True
klprho0p05,24,charts/episodic_return,True
klprho0p05,24,eval/episodic_return,True
klprho0p05,24,losses/qf_loss,True
klprho0p05,24,losses/actor_loss,True
klprho0p05,24,kl_physical/requested_radius,True
klprho0p05,24,kl_physical/effective_beta_median,True
klprho0p05,24,kl_physical/effective_beta_mean,True
klprho0p05,24,kl_physical/worst_case_saturation_fraction,True
klprho0p05,24,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,24,kl_physical/reference_target_mean,True
klprho0p05,24,kl_physical/robust_target_mean,True
klprho0p05,24,kl_physical/worst_member_target_mean,True
klprho0p05,24,kl_physical/pessimism_gap_mean,True
klprho0p05,24,kl_physical/pessimism_gap_p95,True
klprho0p05,24,kl_physical/implicit_kl_radius_mean,True
klprho0p05,24,kl_physical/implicit_kl_radius_p95,True
klprho0p05,24,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,24,kl_physical/effective_num_dynamics_mean,True
klprho0p05,24,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,24,kl_physical/nominal_reward_abs_error,True
klprho0p05,24,charts/SPS,True
klprho0p05,25,charts/episodic_return,True
klprho0p05,25,eval/episodic_return,True
klprho0p05,25,losses/qf_loss,True
klprho0p05,25,losses/actor_loss,True
klprho0p05,25,kl_physical/requested_radius,True
klprho0p05,25,kl_physical/effective_beta_median,True
klprho0p05,25,kl_physical/effective_beta_mean,True
klprho0p05,25,kl_physical/worst_case_saturation_fraction,True
klprho0p05,25,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,25,kl_physical/reference_target_mean,True
klprho0p05,25,kl_physical/robust_target_mean,True
klprho0p05,25,kl_physical/worst_member_target_mean,True
klprho0p05,25,kl_physical/pessimism_gap_mean,True
klprho0p05,25,kl_physical/pessimism_gap_p95,True
klprho0p05,25,kl_physical/implicit_kl_radius_mean,True
klprho0p05,25,kl_physical/implicit_kl_radius_p95,True
klprho0p05,25,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,25,kl_physical/effective_num_dynamics_mean,True
klprho0p05,25,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,25,kl_physical/nominal_reward_abs_error,True
klprho0p05,25,charts/SPS,True
klprho0p05,26,charts/episodic_return,True
klprho0p05,26,eval/episodic_return,True
klprho0p05,26,losses/qf_loss,True
klprho0p05,26,losses/actor_loss,True
klprho0p05,26,kl_physical/requested_radius,True
klprho0p05,26,kl_physical/effective_beta_median,True
klprho0p05,26,kl_physical/effective_beta_mean,True
klprho0p05,26,kl_physical/worst_case_saturation_fraction,True
klprho0p05,26,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,26,kl_physical/reference_target_mean,True
klprho0p05,26,kl_physical/robust_target_mean,True
klprho0p05,26,kl_physical/worst_member_target_mean,True
klprho0p05,26,kl_physical/pessimism_gap_mean,True
klprho0p05,26,kl_physical/pessimism_gap_p95,True
klprho0p05,26,kl_physical/implicit_kl_radius_mean,True
klprho0p05,26,kl_physical/implicit_kl_radius_p95,True
klprho0p05,26,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,26,kl_physical/effective_num_dynamics_mean,True
klprho0p05,26,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,26,kl_physical/nominal_reward_abs_error,True
klprho0p05,26,charts/SPS,True
klprho0p05,27,charts/episodic_return,True
klprho0p05,27,eval/episodic_return,True
klprho0p05,27,losses/qf_loss,True
klprho0p05,27,losses/actor_loss,True
klprho0p05,27,kl_physical/requested_radius,True
klprho0p05,27,kl_physical/effective_beta_median,True
klprho0p05,27,kl_physical/effective_beta_mean,True
klprho0p05,27,kl_physical/worst_case_saturation_fraction,True
klprho0p05,27,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,27,kl_physical/reference_target_mean,True
klprho0p05,27,kl_physical/robust_target_mean,True
klprho0p05,27,kl_physical/worst_member_target_mean,True
klprho0p05,27,kl_physical/pessimism_gap_mean,True
klprho0p05,27,kl_physical/pessimism_gap_p95,True
klprho0p05,27,kl_physical/implicit_kl_radius_mean,True
klprho0p05,27,kl_physical/implicit_kl_radius_p95,True
klprho0p05,27,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,27,kl_physical/effective_num_dynamics_mean,True
klprho0p05,27,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,27,kl_physical/nominal_reward_abs_error,True
klprho0p05,27,charts/SPS,True
klprho0p05,28,charts/episodic_return,True
klprho0p05,28,eval/episodic_return,True
klprho0p05,28,losses/qf_loss,True
klprho0p05,28,losses/actor_loss,True
klprho0p05,28,kl_physical/requested_radius,True
klprho0p05,28,kl_physical/effective_beta_median,True
klprho0p05,28,kl_physical/effective_beta_mean,True
klprho0p05,28,kl_physical/worst_case_saturation_fraction,True
klprho0p05,28,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,28,kl_physical/reference_target_mean,True
klprho0p05,28,kl_physical/robust_target_mean,True
klprho0p05,28,kl_physical/worst_member_target_mean,True
klprho0p05,28,kl_physical/pessimism_gap_mean,True
klprho0p05,28,kl_physical/pessimism_gap_p95,True
klprho0p05,28,kl_physical/implicit_kl_radius_mean,True
klprho0p05,28,kl_physical/implicit_kl_radius_p95,True
klprho0p05,28,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,28,kl_physical/effective_num_dynamics_mean,True
klprho0p05,28,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,28,kl_physical/nominal_reward_abs_error,True
klprho0p05,28,charts/SPS,True
klprho0p05,29,charts/episodic_return,True
klprho0p05,29,eval/episodic_return,True
klprho0p05,29,losses/qf_loss,True
klprho0p05,29,losses/actor_loss,True
klprho0p05,29,kl_physical/requested_radius,True
klprho0p05,29,kl_physical/effective_beta_median,True
klprho0p05,29,kl_physical/effective_beta_mean,True
klprho0p05,29,kl_physical/worst_case_saturation_fraction,True
klprho0p05,29,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,29,kl_physical/reference_target_mean,True
klprho0p05,29,kl_physical/robust_target_mean,True
klprho0p05,29,kl_physical/worst_member_target_mean,True
klprho0p05,29,kl_physical/pessimism_gap_mean,True
klprho0p05,29,kl_physical/pessimism_gap_p95,True
klprho0p05,29,kl_physical/implicit_kl_radius_mean,True
klprho0p05,29,kl_physical/implicit_kl_radius_p95,True
klprho0p05,29,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,29,kl_physical/effective_num_dynamics_mean,True
klprho0p05,29,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,29,kl_physical/nominal_reward_abs_error,True
klprho0p05,29,charts/SPS,True
klprho0p05,30,charts/episodic_return,True
klprho0p05,30,eval/episodic_return,True
klprho0p05,30,losses/qf_loss,True
klprho0p05,30,losses/actor_loss,True
klprho0p05,30,kl_physical/requested_radius,True
klprho0p05,30,kl_physical/effective_beta_median,True
klprho0p05,30,kl_physical/effective_beta_mean,True
klprho0p05,30,kl_physical/worst_case_saturation_fraction,True
klprho0p05,30,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,30,kl_physical/reference_target_mean,True
klprho0p05,30,kl_physical/robust_target_mean,True
klprho0p05,30,kl_physical/worst_member_target_mean,True
klprho0p05,30,kl_physical/pessimism_gap_mean,True
klprho0p05,30,kl_physical/pessimism_gap_p95,True
klprho0p05,30,kl_physical/implicit_kl_radius_mean,True
klprho0p05,30,kl_physical/implicit_kl_radius_p95,True
klprho0p05,30,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,30,kl_physical/effective_num_dynamics_mean,True
klprho0p05,30,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,30,kl_physical/nominal_reward_abs_error,True
klprho0p05,30,charts/SPS,True
klprho0p05,31,charts/episodic_return,True
klprho0p05,31,eval/episodic_return,True
klprho0p05,31,losses/qf_loss,True
klprho0p05,31,losses/actor_loss,True
klprho0p05,31,kl_physical/requested_radius,True
klprho0p05,31,kl_physical/effective_beta_median,True
klprho0p05,31,kl_physical/effective_beta_mean,True
klprho0p05,31,kl_physical/worst_case_saturation_fraction,True
klprho0p05,31,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,31,kl_physical/reference_target_mean,True
klprho0p05,31,kl_physical/robust_target_mean,True
klprho0p05,31,kl_physical/worst_member_target_mean,True
klprho0p05,31,kl_physical/pessimism_gap_mean,True
klprho0p05,31,kl_physical/pessimism_gap_p95,True
klprho0p05,31,kl_physical/implicit_kl_radius_mean,True
klprho0p05,31,kl_physical/implicit_kl_radius_p95,True
klprho0p05,31,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,31,kl_physical/effective_num_dynamics_mean,True
klprho0p05,31,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,31,kl_physical/nominal_reward_abs_error,True
klprho0p05,31,charts/SPS,True
klprho0p05,32,charts/episodic_return,True
klprho0p05,32,eval/episodic_return,True
klprho0p05,32,losses/qf_loss,True
klprho0p05,32,losses/actor_loss,True
klprho0p05,32,kl_physical/requested_radius,True
klprho0p05,32,kl_physical/effective_beta_median,True
klprho0p05,32,kl_physical/effective_beta_mean,True
klprho0p05,32,kl_physical/worst_case_saturation_fraction,True
klprho0p05,32,kl_physical/joint_return_std_across_dynamics,True
klprho0p05,32,kl_physical/reference_target_mean,True
klprho0p05,32,kl_physical/robust_target_mean,True
klprho0p05,32,kl_physical/worst_member_target_mean,True
klprho0p05,32,kl_physical/pessimism_gap_mean,True
klprho0p05,32,kl_physical/pessimism_gap_p95,True
klprho0p05,32,kl_physical/implicit_kl_radius_mean,True
klprho0p05,32,kl_physical/implicit_kl_radius_p95,True
klprho0p05,32,kl_physical/worst_member_adversarial_weight_mean,True
klprho0p05,32,kl_physical/effective_num_dynamics_mean,True
klprho0p05,32,kl_physical/nominal_obs_max_abs_error,True
klprho0p05,32,kl_physical/nominal_reward_abs_error,True
klprho0p05,32,charts/SPS,True
klprho0p05,33,charts/episodic_return,True
klprho0p05,33,eval/episodic_return,True
klprho0p05,33,losses/qf_loss,True
klprho0p05,33,losses/actor_loss,True
klprho0p05,33,kl_physical/requested_radius,True
